-292.16,-92.92,191.49,1,0
-294.97,-93.55,193.95,1,0
-297.76,-94.30,195.90,1,0
-300.51,-95.15,198.36,1,0
-303.23,-96.12,200.43,1,0
-305.90,-97.19,203.07,1,0
-308.54,-98.35,204.54,1,0
-311.14,-99.59,206.42,1,0
-313.66,-100.87,207.05,1,0
-316.27,-102.23,207.96,1,0
-318.81,-103.60,208.39,1,0
-321.34,-104.98,208.77,1,0
-323.87,-106.38,209.04,1,0
-326.40,-107.78,208.72,1,0
-328.94,-109.17,208.67,1,0
-331.47,-110.55,208.61,1,0
-333.97,-111.91,208.74,1,0
-336.51,-113.36,210.63,1,0
-338.95,-114.90,213.92,1,0
-341.25,-116.63,220.76,1,0
-343.24,-118.71,232.75,1,0
-344.54,-121.28,253.25,1,0
